,name,category,price,reference_price,reference_unit,insert_date,subcategoria
0,RIEGELEIN figura de chocolate con leche Reyes Magos 1 ud 60 gr  (modelo aleatorio),snacks,1.09,18.17,Kg,2023-01-19,dulces
1,DIA DULCE NOEL roscón de Reyes premium con nata caja 550 gr,desayunos,6.99,12.71,Kg,2023-01-19,bolleria
2,DIA DULCE NOEL mini roscón de Reyes premium con nata caja 200 gr,desayunos,3.99,19.95,Kg,2023-01-19,bolleria
3,DIA DULCE NOEL roscón de Reyes relleno caja 550 gr,desayunos,4.99,9.07,Kg,2023-01-19,bolleria
4,DIA DULCE NOEL roscón de Reyes sin relleno caja 400 gr,desayunos,4.49,11.23,Kg,2023-01-19,bolleria
5,DIA DULCE NOEL roscón de Reyes relleno sabor trufa caja 550 gr,desayunos,4.99,9.07,Kg,2023-01-19,bolleria
6,NESTLE lote chocolate extrafino y peluche caja 176 gr (modelo aleatorio),snacks,7.99,30.73,Kg,2023-01-19,dulces
7,NICKELODEON calendario adviento caja 75 gr (modelo aleatorio),snacks,1.79,23.87,Kg,2023-01-19,chocolate
8,NICKELODEON mix de chocolate adorno de Navidad 20 gr (modelo aleatorio),snacks,2.29,114.5,Kg,2023-01-19,dulces
9,NICKELODEON mix de caramelos calcetín de Navidad lata 80 gr (modelo aleatorio),snacks,4.49,56.13,Kg,2023-01-19,dulces
10,DIA DULCE NOEL roscón de nata caja 550 gr,desayunos,6.99,12.71,Kg,2023-01-19,bolleria
11,DIA DULCE NOEL roscón de Reyes premium capricho con nata caja 500 gr,desayunos,6.99,13.98,Kg,2023-01-19,bolleria
12,NICKELODEON bastón de caramelo de navidad patrulla canina caja 100 gr ,snacks,4.49,44.9,Kg,2023-01-19,dulces
13,NICKELODEON bastón de caramelo patrulla canina caja 57 gr,snacks,1.79,31.4,Kg,2023-01-19,dulces
14,MULLER&MUL calendario adviento reyes magos caja 75 gr,snacks,1.39,18.53,Kg,2023-01-19,chocolate
15,DIA VEGECAMPO maíz dulce lata 285 gr,despensa,0.95,3.33,Kg,2023-01-19,conservas
16,DIA batido de chocolate botella 1 lt,huevos_lacteos_derivados,1.15,1.15,l,2023-01-19,leche
17,DIA VEGECAMPO canela molida frasco 38 gr,despensa,0.69,18.16,Kg,2023-01-19,especias
18,DIA colorante alimentario frasco 60 gr,despensa,0.75,12.5,Kg,2023-01-19,especias
19,DIA VEGECAMPO champiñones enteros lata 185 gr,despensa,1.39,7.51,Kg,2023-01-19,conservas
20,OSCAR MAYER salchichas jumbo classic envase 350 gr,carniceria,2.65,7.57,Kg,2023-01-19,embutidos
21,UBAGO melva en aceite de oliva lata 85  gr,despensa,2.55,30.0,Kg,2023-01-19,conservas
22,DIA VEGECAMPO menestra de verduras bolsa 1 kg,congelados,1.34,1.34,Kg,2023-01-19,vegetales_cong
23,DIA AL PUNTO mini empanadillas de atún bolsa 400 gr,congelados,1.55,3.88,Kg,2023-01-19,precocinados_cong
24,GALLINA BLANCA sopa de verduras sobre 51 gr,precocinados,0.75,14.71,Kg,2023-01-19,precocinados
25,GALLINA BLANCA tallarines carbonara sobre 144 gr,despensa,2.09,14.62,Kg,2023-01-19,pastas
26,GALLINA BLANCA tallarines parmesana sobre 145 gr,despensa,2.09,14.62,Kg,2023-01-19,pastas
27,NATIVA leche crecimiento original +12 meses envase 1 lt ,bebe,1.89,1.89,l,2023-01-19,alimentacion
28,DIA SNACK MANIAC tiras de maíz bolsa 150 gr ,snacks,0.85,5.67,Kg,2023-01-19,aperitivos
29,MAHOU cerveza clásica botella 1 lt,alcoholicas,1.79,1.79,l,2023-01-19,cervezas
30,LA ESPAÑOLA aceite de oliva suave botella 1 lt,despensa,7.34,7.34,l,2023-01-19,aceites
31,DIA TEMPTATION chocolate negro tableta 100 gr,snacks,0.65,6.5,Kg,2023-01-19,bombones
32,DIA GALLETECA chocoaros de chocolate negro paquete 150 gr,desayunos,0.79,5.27,Kg,2023-01-19,bolleria
33,DIA lejía con detergente botella 2 lt,cuidado_higiene_hogar,1.17,0.59,l,2023-01-19,hogar
34,DIA VEGECAMPO champiñones laminados lata 185 gr,despensa,1.0,5.41,Kg,2023-01-19,conservas
35,NESTLE chocolate con almendras tableta 123 gr,snacks,1.59,12.93,Kg,2023-01-19,bombones
36,MAHOU cerveza clásica pack 12 latas 33 cl,alcoholicas,8.39,2.12,l,2023-01-19,cervezas
37,NESCAFE café descafeinado caja 10 sobres,desayunos,1.49,74.5,Kg,2023-01-19,cafe
38,NESCAFE café soluble descafeinado frasco 100 gr,desayunos,4.19,41.9,Kg,2023-01-19,cafe
39,NESCAFE café soluble natural frasco 100 gr,desayunos,3.99,39.9,Kg,2023-01-19,cafe
40,LA VACA QUE RIE queso fundido light 16 porciones caja 250 gr,,2.88,11.52,Kg,2023-01-19,quesos
41,GALLINA BLANCA sopa de pollo con maravilla sobre 85 gr,precocinados,0.75,8.82,Kg,2023-01-19,precocinados
42,CELTA leche entera envase 1.5 lt,huevos_lacteos_derivados,1.63,1.09,l,2023-01-19,leche
43,CELTA leche desnatada envase 1 lt,huevos_lacteos_derivados,1.63,1.63,l,2023-01-19,leche
44,LA CASERA gaseosa botella 1.5 lt,bebidas,1.19,0.79,l,2023-01-19,refrescos
45,COCA-COLA light botella 2 lt,bebidas,2.19,1.1,l,2023-01-19,refrescos
46,COCA-COLA sin cafeína botella 2 lt,bebidas,2.39,1.2,l,2023-01-19,refrescos
47,DIA SUEÑOS piña en su jugo pack 3 latas 417 gr,despensa,2.7,6.47,Kg,2023-01-19,conservas
48,PATO gel limpiador wc 3 en 1 océano botella 750 ml,cuidado_higiene_hogar,2.79,3.72,l,2023-01-19,bano
49,LUENGO lentenja pardina paquete 500 gr,despensa,1.78,3.56,Kg,2023-01-19,legumbres
50,CACAOLAT batido de chocolate botella 1 lt,huevos_lacteos_derivados,2.4,2.4,l,2023-01-19,leche
51,LAUKI leche desnatada envase 1 lt,huevos_lacteos_derivados,1.12,1.12,l,2023-01-19,leche
52,BABYSMILE toallitas bebé emulsión leche paquete 2 envase 72 ud,bebe,3.05,3.05,ud,2023-01-19,higiene
53,DIA SNACK MANIAC palomitas con sal caja 270 gr,snacks,1.29,4.78,Kg,2023-01-19,aperitivos
54,BONDUELLE maíz dulce pack 3 latas 420 gr ,despensa,3.19,7.6,Kg,2023-01-19,conservas
55,DIA VITAL bebida de soja envase 1 lt,huevos_lacteos_derivados,1.05,1.05,l,2023-01-19,leche
56,DIA cacao en polvo bolsa 400 gr,desayunos,1.7,4.25,Kg,2023-01-19,cacao
57,SANTA ANA patatas fritas cartucho bolsa 270 gr,snacks,3.19,11.81,Kg,2023-01-19,aperitivos
58,DANONE ACTIVIA bífidus natural 0% M.G pack 4 unidades 120 gr,huevos_lacteos_derivados,2.85,5.94,Kg,2023-01-19,yogures
59,DIA TEMPTATION chocolate negro para postres tableta 200 gr,snacks,1.25,6.25,Kg,2023-01-19,bombones
60,TAMPAX Compak tampón super caja 20 uds,cuidado_higiene_personal,4.53,0.23,ud,2023-01-19,intimo
61,TAMPAX Compak tampón regular caja 22 uds,cuidado_higiene_personal,4.53,0.21,ud,2023-01-19,intimo
62,GRAND ASTORIA cava brut nature botella 75 cl,alcoholicas,3.99,5.32,l,2023-01-19,destilados_licores
63,GRAND ASTORIA cava semiseco botella 75 cl,alcoholicas,2.49,3.32,l,2023-01-19,destilados_licores
64,DIA CAPRICHOSO flan de huevo pack 4 unidades 100 gr,huevos_lacteos_derivados,1.39,3.47,Kg,2023-01-19,postres
65,DIA MARI MARINERA palitos de surimi ultracongelados MSC envase 450 gr,congelados,1.99,4.42,Kg,2023-01-19,pescaderia_cong
66,Barra de pan panadera 275 gr,pan,0.76,2.76,Kg,2023-01-19,pan
67,WILLIAM LAWSONS whisky botella 70 cl,alcoholicas,9.99,14.27,l,2023-01-19,destilados_licores
68,NESTLE cereales fitness chocolate paquete 375 gr,desayunos,3.09,8.24,Kg,2023-01-19,cereales
69,AMBI PUR ambientador eléctrico aroma aire fresco recambio 1 ud,cuidado_higiene_hogar,4.79,4.79,ud,2023-01-19,ambientadores_insecticidas
70,NESTLE helado maxibon nata caja 4 uds 384 gr,congelados,5.19,12.72,Kg,2023-01-19,helados
71,DIA MARI MARINERA filetes de bacalao MSC envase 400 gr,congelados,5.59,13.98,Kg,2023-01-19,pescaderia_cong
72,VIÑA TABORA vino tinto de la tierra de extremadura caja 3 lt,,4.95,1.65,l,2023-01-19,vino_tinto
73,DIA SUEÑOS rodajas de piña en su jugo lata 490 gr,despensa,2.25,4.59,Kg,2023-01-19,conservas
74,DIA GALLETECA jaffa cake de naranja caja 300 gr,desayunos,1.59,5.3,Kg,2023-01-19,galletas
75,COLACAO batido cacao energy pack 3 botellas 200 ml,huevos_lacteos_derivados,2.25,3.75,l,2023-01-19,leche
76,NESTEA refresco de té al limón lata 33 cl,bebidas,0.99,3.0,l,2023-01-19,refrescos
77,DIA LACTEA yogur sabor fresa pack 4 unidades 125 gr,huevos_lacteos_derivados,0.79,1.58,Kg,2023-01-19,yogures
78,DIA VEGECAMPO guindillas en vinagre frasco 120 gr,snacks,1.25,10.42,Kg,2023-01-19,aperitivos
79,"ULTIMA alimento para perros mini bolsa 1,5 kg",mascotas,7.45,4.97,Kg,2023-01-19,perros
80,AQUARIUS bebida refrescante de limón lata 33 cl,bebidas,0.89,2.7,l,2023-01-19,isotonicas_energeticas
81,PEPSI Max zero botella 1.75 lt,bebidas,1.79,1.02,l,2023-01-19,refrescos
82,PEPSI Max zero lata 33 cl,bebidas,0.79,2.39,l,2023-01-19,refrescos
83,DIA MARI MARINERA anillas de calamar a la romana bolsa 400 gr,congelados,3.69,9.23,Kg,2023-01-19,pescaderia_cong
84,GALLINA BLANCA sopa de ternera con estrellitas sobre 74 gr,precocinados,0.75,10.14,Kg,2023-01-19,precocinados
85,DIA RAMBLERS cerveza lager botella 1 lt,alcoholicas,1.05,1.05,l,2023-01-19,cervezas
86,PHILADELPHIA queso para untar finas hierbas tarrina 150 gr ,,2.49,16.6,Kg,2023-01-19,quesos
87,ROYAL preparado para pastel fresco sabor limón caja 103 gr,huevos_lacteos_derivados,1.65,16.02,Kg,2023-01-19,postres
88,DIA HOLA COLA refresco de cola lata 33 cl,bebidas,0.39,1.18,l,2023-01-19,refrescos
89,AMSTEL cerveza lata 33 cl,alcoholicas,0.79,2.39,l,2023-01-19,cervezas
90,EL MOLINO DE DIA picos de pan bolsa 250 gr,pan,0.65,2.6,Kg,2023-01-19,pan
91,DIA GALLETECA bizcochos con huevo paquete 400 gr,desayunos,1.49,3.73,Kg,2023-01-19,bolleria
92,DIA VEGECAMPO tomate entero pelado lata 480 gr,despensa,1.25,2.6,Kg,2023-01-19,salsas
93,MAHOU 5 ESTRELLAS cerveza pack 12 botellas 25 cl,alcoholicas,8.19,2.73,l,2023-01-19,cervezas
94,DIA yogur desnatado 0% con frutas pack 8 unidades 125 gr,huevos_lacteos_derivados,2.25,2.25,Kg,2023-01-19,yogures
95,Patata unidad (600 gr aprox.),verduleria,1.03,1.72,Kg,2023-01-19,vegetales
96,ASTURIANA nata azucarada spray 250 ml,huevos_lacteos_derivados,2.79,11.16,l,2023-01-19,leche
97,ASTURIANA leche semidesnatada botella 1.5 lt,huevos_lacteos_derivados,1.78,1.19,l,2023-01-19,leche
98,VILEDA palo rojo universal 1 ud ,cuidado_higiene_hogar,4.55,4.55,ud,2023-01-19,limpieza
99,DIA MARI MARINERA sardinillas en escabeche lata 62 gr,despensa,0.89,14.35,Kg,2023-01-19,conservas
100,DIA MARI MARINERA sardinillas en tomate lata 62 gr,despensa,0.89,14.35,Kg,2023-01-19,conservas
101,DIA ARROZONA arroz largo de 1ª categoría paquete 1 Kg,despensa,1.49,1.49,Kg,2023-01-19,arroz
102,BONTE compresa clásica de noche sin alas bolsa 10 ud,cuidado_higiene_personal,1.79,0.18,ud,2023-01-19,intimo
103,DIA sangría botella 1.5 lt,alcoholicas,1.59,1.06,l,2023-01-19,sangrias
104,DIA LACTEA leche condensada bote 1 Kg,huevos_lacteos_derivados,3.99,3.99,Kg,2023-01-19,leche
105,CACIQUE ron añejo botella 70 cl,alcoholicas,12.99,18.56,l,2023-01-19,destilados_licores
106,DIA CAFETERÍA café molido 100% Colombia paquete 250 gr,desayunos,3.55,14.2,Kg,2023-01-19,cafe
107,DIA MARI MARINERA sardinas en aceite de girasol lata 85 gr,despensa,0.85,10.0,Kg,2023-01-19,conservas
108,DIA MARI MARINERA sardinas en tomate lata 85 gr,despensa,0.89,10.47,Kg,2023-01-19,conservas
109,DIA estropajo salvauñas fibra verde paquete 4 uds,cuidado_higiene_hogar,1.05,0.26,ud,2023-01-19,limpieza
110,DIA estropajo salvauñas fibra blanca para baño paquete 2 uds,cuidado_higiene_hogar,1.09,0.55,ud,2023-01-19,limpieza
111,MAHOU 5 ESTRELLAS cerveza pack 12 latas 33 cl,alcoholicas,9.99,2.52,l,2023-01-19,cervezas
112,CARRETILLA espárrago blanco extra 7/12 lata 150 gr,despensa,2.85,19.0,Kg,2023-01-19,conservas
113,MAHOU MIXTA cerveza con limón lata 33 cl,bebidas,0.79,2.39,l,2023-01-19,refrescos
114,DIA AL DIANTE fideúa paquete 500 gr,despensa,0.85,1.7,Kg,2023-01-19,pastas
115,DIA ICEBERG caramelos sabor mentol y limón bolsa 300 gr,snacks,2.25,7.5,Kg,2023-01-19,golosinas
116,PRESIDENT crema de queso camembert tarrina 125 gr ,,1.91,15.28,Kg,2023-01-19,quesos
117,ROYAL preparado para flan contiene caramelo líquido caja 233 gr ,huevos_lacteos_derivados,2.4,10.32,Kg,2023-01-19,postres
118,DANONE DANACOL yogur líquido fresa pack 6 unidades 100 g,huevos_lacteos_derivados,4.75,7.92,Kg,2023-01-19,yogures
119,DIA AL PUNTO albóndigas lata 415 gr ,despensa,1.75,4.17,Kg,2023-01-19,conservas
120,"LIPOSAN protector labial cuidado clásico envase 1 ud 
",cuidado_higiene_personal,2.79,2.79,ud,2023-01-19,facial
121,"UBAGO filetes de caballa del sur en aceite de girasol lata 65 gr
",despensa,1.39,21.38,Kg,2023-01-19,conservas
122,YBARRA mayonesa frasco 400 ml,despensa,2.25,5.63,l,2023-01-19,salsas
123,"DANONE DANONINO maxi petit fresa y plátano pack 4 unidades 100 gr
",huevos_lacteos_derivados,2.21,5.52,Kg,2023-01-19,yogures
124,NESQUIK chocolate con leche tableta 100 gr,snacks,1.39,13.9,Kg,2023-01-19,bombones
125,BAILEYS licor de crema whisky original botella 70 cl,alcoholicas,13.49,19.27,l,2023-01-19,destilados_licores
126,COLGATE pasta dentífrica triple acción con flúor tubo 75 ml,cuidado_higiene_personal,1.99,26.53,l,2023-01-19,bucal
127,COCA-COLA clásica botella 1.25 lt,bebidas,1.59,1.27,l,2023-01-19,refrescos
128,Patata roja malla 2 kg,verduleria,2.68,1.34,Kg,2023-01-19,vegetales
129,PEPSI clásica lata 33 cl,bebidas,0.79,2.39,l,2023-01-19,refrescos
130,PEPSI clásica botella 1.75 lt,bebidas,1.79,1.02,l,2023-01-19,refrescos
131,DIA MARI MARINERA sardinas en aceite de oliva lata 85 gr,despensa,0.89,10.47,Kg,2023-01-19,conservas
132,KINDER Happy hippo snack 5 unidades caja 104 gr,snacks,2.69,25.87,Kg,2023-01-19,bombones
133,MAHOU MIXTA cerveza con limón pack 6 botellas 25 cl ,bebidas,3.69,2.46,l,2023-01-19,refrescos
134,DIA HOLA COLA refresco de cola botella 2 lt,bebidas,0.99,0.5,l,2023-01-19,refrescos
135,VELARTE barritas de pan artesanas con pipas bolsa 80 gr ,pan,1.09,13.63,Kg,2023-01-19,pan
136,DIA GRANDIA cereales copos de arroz y trigo integral con frutos rojos paquete 300 gr,desayunos,1.69,5.63,Kg,2023-01-19,cereales
137,DIA VEGECAMPO alcachofa troceada bolsa 400 gr,congelados,2.59,6.48,Kg,2023-01-19,vegetales_cong
138,MAHOU cerveza sin alcohol pack 6 botellas 25 cl,alcoholicas,2.89,1.93,l,2023-01-19,cervezas
139,DIA GALLETECA galletas digestive con chocolate paquete 300 gr,desayunos,1.29,4.3,Kg,2023-01-19,galletas
140,SUGUS caramelos masticables multifrutas bolsa 150 gr,snacks,2.65,17.67,Kg,2023-01-19,golosinas
141,DIA fusilli 3 quesos con finas hierbas sobre 145 gr,despensa,1.29,8.9,Kg,2023-01-19,pastas
142,DIA GRANDIA copos de arroz y trigo integral con chocolate paquete 300 gr,desayunos,1.69,5.63,Kg,2023-01-19,cereales
143,DIA VEGECAMPO tomate frito frasco 550 gr,despensa,1.19,2.16,Kg,2023-01-19,salsas
144,DIA VEGECAMPO tomate troceado lata 390 gr,despensa,0.99,2.54,Kg,2023-01-19,salsas
145,DIA HOLA COLA refresco de cola sin cafeína botella 2 lt,bebidas,0.99,0.5,l,2023-01-19,refrescos
146,ARTIACH barquillo relleno de nata paquete 210 gr,desayunos,2.59,12.33,Kg,2023-01-19,galletas
147,SELECCIÓN DE DIA solomillo de cerdo (peso aprox. 800 gr),carniceria,5.99,7.49,Kg,2023-01-19,cerdo
148,Copa chocolate con nata 200 gr,huevos_lacteos_derivados,0.55,2.75,Kg,2023-01-19,postres
149,DIA TEMPTATION chocolate negro sin azúcares añadidos tableta 100 gr,snacks,1.19,11.9,Kg,2023-01-19,bombones
150,Judía verde malla 500 gr,verduleria,1.99,3.98,Kg,2023-01-19,vegetales
151,Zanahoria bolsa 1 Kg,verduleria,0.86,0.86,Kg,2023-01-19,vegetales
152,Cogollos bandeja 3 uds,verduleria,1.2,0.4,ud,2023-01-19,vegetales
153,Lechuga iceberg pieza 1 ud,verduleria,0.95,0.95,ud,2023-01-19,vegetales
154,Naranjas de mesa malla 2 Kg,verduleria,2.59,1.3,Kg,2023-01-19,fruta
155,Plátano de Canarias bolsa (1.3 Kg aprox.),verduleria,2.72,2.09,Kg,2023-01-19,fruta
156,DIA ZUMOSFERA néctar de mango botella 1 lt,bebidas,1.15,1.15,l,2023-01-19,zumos
157,RUFFLES patatas fritas onduladas original bolsa 160 gr,snacks,1.99,12.44,Kg,2023-01-19,aperitivos
158,RUFFLES patatas fritas onduladas sabor a jamón bolsa 150 gr,snacks,2.19,14.6,Kg,2023-01-19,aperitivos
159,DORITOS tex-mex bolsa 140 gr ,snacks,2.19,15.64,Kg,2023-01-19,aperitivos
160,CHEETOS drakis pandilla bolsa 75 gr,snacks,1.99,26.53,Kg,2023-01-19,aperitivos
161,FRITOS sabor barbacoa bolsa 146 gr,snacks,1.99,13.63,Kg,2023-01-19,aperitivos
162,LAY'S bocabits bolsa 84 gr,snacks,1.99,23.69,Kg,2023-01-19,aperitivos
163,LAY'S patatas fritas al punto de sal bolsa 160 gr,snacks,1.99,12.44,Kg,2023-01-19,aperitivos
164,DIA MARI MARINERA melva en aceite de oliva lata 85 gr,despensa,1.95,22.94,Kg,2023-01-19,conservas
165,DIA SELECCIÓN MUNDIAL queso brie pieza 200 gr,,1.53,7.65,Kg,2023-01-19,quesos
166,DIA CAFETERÍA cereales solubles bote 200 gr,desayunos,2.8,14.0,Kg,2023-01-19,cafe
167,SAN MIGUEL cerveza pack 12 latas 33 cl,alcoholicas,8.29,2.09,l,2023-01-19,cervezas
168,DIA galletas relieve caja 700 gr,desayunos,1.75,2.5,Kg,2023-01-19,galletas
169,MAHOU 5 ESTRELLAS cerveza lata 50 cl,alcoholicas,1.29,2.58,l,2023-01-19,cervezas
170,Fresón bandeja 500 gr,verduleria,3.39,6.78,Kg,2023-01-19,fruta
171,Patata lavada malla 3 Kg,verduleria,4.22,1.41,Kg,2023-01-19,vegetales
172,DIA ALMAZARA DEL OLIVAR aceite de oliva virgen extra botella 750 ml,despensa,5.01,6.68,l,2023-01-19,aceites
173,BONTE apósitos surtidos caja 30 uds,cuidado_higiene_personal,1.09,1.09,ud,2023-01-19,botiquin
174,HEINEKEN cerveza lata 33 cl,alcoholicas,0.85,2.58,l,2023-01-19,cervezas
175,DIA VEGECAMPO remolacha en rodajas frasco 180 gr,despensa,0.85,4.72,Kg,2023-01-19,conservas
176,KAS naranja lata 33 cl,bebidas,0.69,2.09,l,2023-01-19,refrescos
177,DIA ALMAZARA DEL OLIVAR aceite de orujo de oliva botella 1 lt,despensa,3.77,3.77,l,2023-01-19,aceites
178,DANONE cuajada sin azúcar pack 2 unidades 135 gr,huevos_lacteos_derivados,1.59,5.89,Kg,2023-01-19,postres
179,UBAGO langostillos al natural lata 45 grs,despensa,3.89,86.44,Kg,2023-01-19,conservas
180,CASTILLO DE VELASCO vino tinto botella 75 cl,alcoholicas,1.19,1.59,l,2023-01-19,sangrias
181,CASTILLO DE VELASCO vino blanco botella 75 cl,alcoholicas,1.19,1.59,l,2023-01-19,sangrias
182,NESTEA refresco de té al limón sin azúcar lata 33 cl,bebidas,0.99,3.0,l,2023-01-19,refrescos
183,DIA mini galletas crackers saladas bote 350 gr,snacks,1.35,3.86,Kg,2023-01-19,aperitivos
184,BONTE compresas de incontinencia normal bolsa 24 uds,cuidado_higiene_personal,4.29,0.18,ud,2023-01-19,intimo
185,MILKA chocolate con galleta tableta 300 gr,snacks,2.99,9.97,Kg,2023-01-19,bombones
186,VIÑA ARDANCHE vino tinto DO Navarra botella 75 cl,,1.89,2.52,l,2023-01-19,vino_tinto
187,DIA VEGECAMPO judías verdes cortadas categoría extra frasco 360 gr ,despensa,1.35,3.75,Kg,2023-01-19,conservas
188,DIA GALLETECA chocoaros de chocolate blanco paquete 150 gr,desayunos,0.79,5.27,Kg,2023-01-19,galletas
189,VIÑA ARDANCHE vino rosado DO Navarra botella 75 cl,,2.19,2.92,l,2023-01-19,vino_rosado
190,DIA VEGECAMPO tomate triturado lata 780 gr,despensa,1.05,1.35,Kg,2023-01-19,salsas
191,YBARRA salsa ali-oli frasco 225 ml,despensa,1.59,7.07,l,2023-01-19,salsas
192,FANTA naranja zero lata 33 cl,bebidas,0.72,2.18,l,2023-01-19,refrescos
193,FANTA limón zero lata 33 cl,bebidas,0.75,2.27,l,2023-01-19,refrescos
194,BABYSMILE champú infantil clásico bote 750 ml,bebe,2.39,3.19,l,2023-01-19,higiene
195,SEÑORIO DE ONDAS vino tinto  DO Rioja botella 75 cl,,2.35,3.13,l,2023-01-19,vino_tinto
196,DIA AL PUNTO tortillas trigo bolsa 8 unidades 320 gr ,internacional,1.49,4.66,Kg,2023-01-19,mejicana
197,MILKA chocolate triolade tableta 280 gr,snacks,3.39,12.11,Kg,2023-01-19,bombones
198,Naranja especial para zumo malla 4 Kg ,verduleria,4.61,1.15,Kg,2023-01-19,fruta
199,ALVINI vermouth rosso botella 1 lt,alcoholicas,2.49,2.49,l,2023-01-19,destilados_licores
200,FACUNDO pipas extra bolsa 100 gr,snacks,1.69,16.9,Kg,2023-01-19,aperitivos
201,DANONE yogur natural pack 4 unidades 120 gr,huevos_lacteos_derivados,1.49,3.1,Kg,2023-01-19,yogures
202,DANONE yogur natural azucarado pack 4 unidades 120 gr,huevos_lacteos_derivados,1.49,3.1,Kg,2023-01-19,yogures
203,"NIVEA crema facial de día hidratante piel normal tarro 50 ml
",cuidado_higiene_personal,6.99,139.8,l,2023-01-19,facial
204,"BONTE gel fijador extra fuerte efecto mojado tubo 200 ml
",cuidado_higiene_personal,1.79,8.95,l,2023-01-19,cabello
205,GULLON zero barquillos de vainilla sin azúcar paquete 180 gr,desayunos,2.09,11.61,Kg,2023-01-19,galletas
206,DIA EL CENCERRO queso tierno light en lonchas envase 200 gr,,2.39,11.95,Kg,2023-01-19,quesos
207,DIA LACTEA yogur con frutas pack 8 unidades 125 gr,huevos_lacteos_derivados,2.45,2.45,Kg,2023-01-19,yogures
208,SOMOSIERRA nata montada congelada tarrina 240 gr ,congelados,1.75,7.29,Kg,2023-01-19,helados
209,STAR pan de pita precocido blister 400 gr,pan,2.25,5.63,Kg,2023-01-19,pan
210,Huevos frescos categoría A clase L estuche 12 uds,huevos_lacteos_derivados,2.21,0.18,ud,2023-01-19,huevos
211,Huevos frescos categoría A clase M estuche 12 uds,huevos_lacteos_derivados,2.02,0.17,ud,2023-01-19,huevos
212,SAN MIGUEL cerveza pack 6 botellas 25 cl,alcoholicas,3.49,2.33,l,2023-01-19,cervezas
213,SAN MIGUEL cerveza lata 33 cl,alcoholicas,0.75,2.27,l,2023-01-19,cervezas
214,MAHOU cerveza clásica pack 6 botellas 25 cl,alcoholicas,3.49,2.33,l,2023-01-19,cervezas
215,MAHOU cerveza clásica lata 33 cl,alcoholicas,0.75,2.27,l,2023-01-19,cervezas
216,Manzana roja unidad (290 gr aprox.),verduleria,0.55,1.91,Kg,2023-01-19,fruta
217,Pera conferencia unidad (230 gr aprox.),verduleria,0.44,1.91,Kg,2023-01-19,fruta
218,Pimiento rojo unidad (600 gr aprox.),verduleria,1.19,1.99,Kg,2023-01-19,fruta
219,Kiwi unidad (220 gr aprox.),verduleria,0.68,3.09,Kg,2023-01-19,fruta
220,Limón unidad (310 gr aprox.),verduleria,0.7,2.25,Kg,2023-01-19,fruta
221,FONT VELLA agua mineral natural botella 1.5 lt,bebidas,0.73,0.49,l,2023-01-19,agua
222,Mandarina unidad (200 gr aprox.),verduleria,0.53,2.63,Kg,2023-01-19,fruta
223,Manzana reineta unidad (280 gr aprox.),verduleria,0.73,2.59,Kg,2023-01-19,fruta
224,Calabacín unidad (790 gr aprox.),verduleria,1.02,1.29,Kg,2023-01-19,vegetales
225,Naranja unidad (400 gr aprox.),verduleria,0.64,1.59,Kg,2023-01-19,fruta
226,Manzana golden unidad (380 gr aprox.),verduleria,0.7,1.85,Kg,2023-01-19,fruta
227,DIASOL aceite refinado de girasol botella 1 lt,despensa,2.34,2.34,l,2023-01-19,aceites
228,DIA ALMAZARA DEL OLIVAR aceite de oliva suave botella 1 lt,despensa,4.76,4.76,l,2023-01-19,aceites
229,DIA ALMAZARA DEL OLIVAR aceite de oliva intenso botella 1 lt,despensa,4.76,4.76,l,2023-01-19,aceites
230,Tomate en rama unidad (240 gr aprox.),verduleria,0.55,2.28,Kg,2023-01-19,fruta
231,Tomate ensalada unidad (380 gr aprox.),verduleria,0.87,2.28,Kg,2023-01-19,fruta
232,Tomate canario unidad (250 gr aprox.),verduleria,0.48,1.91,Kg,2023-01-19,fruta
233,Pimiento italiano unidad (200 gr aprox.),verduleria,0.5,2.49,Kg,2023-01-19,fruta
234,DIA RAMBLERS cerveza lager pack 6 botellas 25 cl,alcoholicas,2.1,1.4,l,2023-01-19,cervezas
235,DIA ARROZONA arroz extra paquete 1 Kg,despensa,1.39,1.39,Kg,2023-01-19,arroz
236,DIA VEGECAMPO garbanzos extra paquete 1 Kg,despensa,2.78,2.78,Kg,2023-01-19,legumbres
237,DIA VEGECAMPO alubias pintas paquete 1 Kg,despensa,2.49,2.49,Kg,2023-01-19,legumbres
238,DIA VEGECAMPO lenteja pardina bolsa 1 Kg,despensa,2.2,2.2,Kg,2023-01-19,legumbres
239,DIA VEGECAMPO lentejas castellana paquete 1 Kg,despensa,2.26,2.26,Kg,2023-01-19,legumbres
240,LARIOS ginebra botella 1 lt,alcoholicas,10.99,10.99,l,2023-01-19,destilados_licores
241,AZUCARERA azúcar blanco paquete 1 Kg,despensa,1.45,1.45,Kg,2023-01-19,edulcorantes
242,MAHOU 5 ESTRELLAS cerveza pack 6 botellas x 25 cl,alcoholicas,4.29,2.86,l,2023-01-19,cervezas
243,MAHOU 5 ESTRELLAS cerveza lata 33 cl,alcoholicas,0.85,2.58,l,2023-01-19,cervezas
244,AMSTEL cerveza pack 6 botellas 25 cl,alcoholicas,3.29,2.19,l,2023-01-19,cervezas
245,DIA RAMBLERS cerveza lager lata 33 cl,alcoholicas,0.33,1.0,l,2023-01-19,cervezas
